case_number,case_id,created_at,case_subtype,symptom_summary,asset_name,channel,case_status,support_tier,platform,country,handle_time_minutes,transfers,resolved_flag,csat_score,sentiment_score
7001383,CSE001383,2025-07-20T00:00:00.000Z,Inquiry,Camera offline,Doorbell,Community,Closed,Tier 1,iOS,CA,23,0,1,3,-0.16
7001384,CSE001384,2025-05-11T00:00:00.000Z,Billing,Device setup issue,Camera,Chat,Closed,Tier 1,Unknown,AU,25,0,1,4,0.62
7001385,CSE001385,2025-07-11T00:00:00.000Z,Functionality,Order status,Base Station,Phone,Closed,Tier 1,iOS,AU,26,0,1,2,-0.38
7001386,CSE001386,2025-06-12T00:00:00.000Z,Functionality,Subscription question,Floodlight,Chat,In Progress,Tier 2,iOS,DE,24,0,1,5,1.0
7001387,CSE001387,2025-05-25T00:00:00.000Z,Inquiry,Motion alerts delayed,Base Station,Email,Closed,Tier 1,iOS,UK,25,1,1,4,0.8
7001388,CSE001388,2025-07-30T00:00:00.000Z,Account,App login issues,Camera,Phone,Closed,Tier 1,Web,DE,21,0,1,3,-0.68
7001389,CSE001389,2025-05-03T00:00:00.000Z,Account,Base station offline,Camera,Community,Closed,Tier 1,Unknown,UK,30,1,1,5,0.33
7001390,CSE001390,2025-07-02T00:00:00.000Z,Billing,Refund request,Floodlight,Chat,Closed,Tier 1,iOS,UK,10,0,1,4,-0.03
7001391,CSE001391,2025-06-05T00:00:00.000Z,Connectivity,Base station offline,Camera,Phone,Closed,Tier 1,Android,CA,20,1,1,5,1.0
7001392,CSE001392,2025-05-11T00:00:00.000Z,Inquiry,Camera offline,Chime,Email,Closed,Tier 1,Android,UK,19,0,1,5,0.77
7001393,CSE001393,2025-05-25T00:00:00.000Z,Inquiry,Motion alerts delayed,Camera,Email,Closed,Tier 1,Web,AU,13,1,1,5,1.0
7001394,CSE001394,2025-07-20T00:00:00.000Z,Account,Motion alerts delayed,Doorbell,Phone,In Progress,Tier 1,Web,CA,15,0,1,5,1.0
7001395,CSE001395,2025-06-27T00:00:00.000Z,Billing,Camera offline,Doorbell,Email,Closed,Tier 2,iOS,DE,11,1,1,3,-0.25
7001396,CSE001396,2025-05-18T00:00:00.000Z,Inquiry,No live stream,Camera,Phone,Closed,Tier 1,Web,DE,26,1,0,5,0.85
7001397,CSE001397,2025-05-21T00:00:00.000Z,Functionality,Motion alerts delayed,Base Station,Community,Closed,Tier 1,iOS,UK,17,0,1,4,0.18
7001398,CSE001398,2025-06-23T00:00:00.000Z,Shipping,Base station offline,Base Station,Phone,Closed,Tier 1,iOS,CA,26,1,1,4,0.63
7001399,CSE001399,2025-07-22T00:00:00.000Z,Billing,Device setup issue,Doorbell,Community,Closed,Tier 1,iOS,AU,25,0,1,5,0.72
7001400,CSE001400,2025-05-25T00:00:00.000Z,Inquiry,Order status,Chime,Phone,Closed,Tier 1,iOS,CA,14,1,1,1,-0.53
7001401,CSE001401,2025-05-23T00:00:00.000Z,Inquiry,No live stream,Chime,Phone,In Progress,Tier 1,Android,UK,13,2,1,4,0.31
7001402,CSE001402,2025-06-20T00:00:00.000Z,Account,Refund request,Base Station,Phone,Closed,Tier 1,iOS,DE,30,1,1,2,-0.82
7001403,CSE001403,2025-05-18T00:00:00.000Z,Account,Device setup issue,Camera,Community,Escalated,Tier 1,Android,DE,16,0,1,4,0.45
7001404,CSE001404,2025-06-05T00:00:00.000Z,Inquiry,Order status,Doorbell,Phone,In Progress,Tier 1,Android,UK,21,1,0,5,1.0
7001405,CSE001405,2025-07-07T00:00:00.000Z,Inquiry,Refund request,Doorbell,Phone,Closed,Tier 1,Android,AU,15,0,0,1,-0.69
7001406,CSE001406,2025-07-30T00:00:00.000Z,Shipping,Motion alerts delayed,Chime,Chat,Closed,Tier 1,Android,DE,21,0,1,4,0.69
7001407,CSE001407,2025-07-26T00:00:00.000Z,Inquiry,Motion alerts delayed,Floodlight,Phone,In Progress,Tier 2,Android,US,32,0,1,3,0.24
7001408,CSE001408,2025-06-19T00:00:00.000Z,Functionality,Base station offline,Floodlight,Phone,Closed,Tier 1,iOS,CA,22,0,1,4,-0.4
7001409,CSE001409,2025-07-14T00:00:00.000Z,Inquiry,No live stream,Floodlight,Email,Closed,Tier 1,iOS,CA,27,1,1,5,1.0
7001410,CSE001410,2025-05-23T00:00:00.000Z,Billing,Refund request,Doorbell,Email,Closed,Tier 1,Android,AU,13,0,1,2,-0.58
7001411,CSE001411,2025-05-06T00:00:00.000Z,Billing,Order status,Floodlight,Chat,Closed,Tier 2,iOS,UK,14,1,1,5,0.48
7001412,CSE001412,2025-06-19T00:00:00.000Z,Inquiry,Subscription question,Chime,Phone,Closed,Tier 1,Unknown,DE,24,0,1,5,0.67
7001413,CSE001413,2025-06-21T00:00:00.000Z,Inquiry,Order status,Camera,Phone,Closed,Tier 1,Android,DE,20,1,1,4,0.83
7001414,CSE001414,2025-07-31T00:00:00.000Z,Connectivity,Base station offline,Floodlight,Email,Closed,Tier 2,Android,UK,11,0,1,4,0.66
7001415,CSE001415,2025-05-17T00:00:00.000Z,Inquiry,Refund request,Floodlight,Community,Closed,Tier 1,iOS,CA,22,1,1,5,0.96
7001416,CSE001416,2025-07-06T00:00:00.000Z,Inquiry,Motion alerts delayed,Doorbell,Phone,Closed,Tier 1,Android,CA,14,0,1,4,1.0
7001417,CSE001417,2025-07-29T00:00:00.000Z,Billing,Base station offline,Camera,Chat,Closed,Tier 1,iOS,AU,16,0,1,1,-0.89
7001418,CSE001418,2025-07-08T00:00:00.000Z,Inquiry,Refund request,Base Station,Phone,Closed,Tier 1,Android,UK,29,0,1,5,1.0
7001419,CSE001419,2025-07-01T00:00:00.000Z,Inquiry,Refund request,Base Station,Phone,Closed,Tier 2,iOS,CA,32,1,1,1,-1.0
7001420,CSE001420,2025-06-17T00:00:00.000Z,Connectivity,Refund request,Chime,Phone,Closed,Tier 1,Web,AU,30,1,1,5,1.0
7001421,CSE001421,2025-07-20T00:00:00.000Z,Connectivity,No live stream,Chime,Email,Closed,Tier 1,Android,DE,18,0,1,3,0.04
7001422,CSE001422,2025-06-08T00:00:00.000Z,Connectivity,Motion alerts delayed,Chime,Phone,Closed,Tier 1,iOS,CA,16,0,1,4,0.63
7001423,CSE001423,2025-06-24T00:00:00.000Z,Connectivity,Order status,Base Station,Chat,Closed,Tier 1,Unknown,AU,15,2,1,4,0.65
7001424,CSE001424,2025-05-24T00:00:00.000Z,Inquiry,Device setup issue,Chime,Phone,Closed,Tier 1,iOS,DE,25,0,1,5,1.0
7001425,CSE001425,2025-07-31T00:00:00.000Z,Functionality,No live stream,Base Station,Chat,Closed,Tier 1,iOS,AU,18,1,1,5,1.0
7001426,CSE001426,2025-06-07T00:00:00.000Z,Functionality,No live stream,Base Station,Phone,In Progress,Tier 1,iOS,UK,15,1,1,2,-1.0
7001427,CSE001427,2025-05-26T00:00:00.000Z,Inquiry,Refund request,Floodlight,Chat,Escalated,Tier 1,iOS,DE,12,1,1,4,0.26
7001428,CSE001428,2025-05-26T00:00:00.000Z,Functionality,Order status,Chime,Phone,Closed,Tier 1,Android,US,28,1,1,4,0.15
7001429,CSE001429,2025-05-02T00:00:00.000Z,Billing,Refund request,Doorbell,Phone,Closed,Tier 1,Android,CA,25,1,1,3,-0.4
7001430,CSE001430,2025-06-12T00:00:00.000Z,Billing,Order status,Doorbell,Chat,Closed,Tier 2,Android,CA,25,0,1,2,-0.5
7001431,CSE001431,2025-05-22T00:00:00.000Z,Inquiry,App login issues,Chime,Phone,Closed,Tier 1,iOS,UK,28,0,1,5,0.66
7001432,CSE001432,2025-06-30T00:00:00.000Z,Functionality,Refund request,Doorbell,Phone,Closed,Tier 3,Android,CA,14,2,1,5,1.0
7001433,CSE001433,2025-07-17T00:00:00.000Z,Inquiry,Device setup issue,Base Station,Phone,Closed,Tier 2,Android,UK,13,0,1,5,1.0
7001434,CSE001434,2025-05-28T00:00:00.000Z,Functionality,App login issues,Base Station,Phone,Closed,Tier 2,Web,CA,20,0,1,3,-0.26
7001435,CSE001435,2025-07-24T00:00:00.000Z,Inquiry,Refund request,Camera,Phone,Closed,Tier 1,Android,UK,17,0,1,3,0.16
7001436,CSE001436,2025-06-10T00:00:00.000Z,Inquiry,Camera offline,Floodlight,Phone,Closed,Tier 3,Android,AU,19,0,1,4,0.66
7001437,CSE001437,2025-07-08T00:00:00.000Z,Connectivity,Device setup issue,Chime,Phone,Closed,Tier 1,Android,AU,15,1,1,2,0.57
7001438,CSE001438,2025-06-26T00:00:00.000Z,Functionality,No live stream,Doorbell,Phone,In Progress,Tier 2,Android,CA,11,1,1,5,0.93
7001439,CSE001439,2025-05-28T00:00:00.000Z,Inquiry,Refund request,Doorbell,Chat,Closed,Tier 1,Web,DE,12,2,1,5,0.64
7001440,CSE001440,2025-07-03T00:00:00.000Z,Inquiry,Refund request,Doorbell,Phone,Closed,Tier 2,iOS,UK,16,0,0,5,1.0
7001441,CSE001441,2025-05-17T00:00:00.000Z,Functionality,Camera offline,Camera,Chat,Closed,Tier 1,Unknown,CA,17,0,1,4,0.15
7001442,CSE001442,2025-05-08T00:00:00.000Z,Functionality,Base station offline,Camera,Community,Closed,Tier 1,iOS,CA,12,2,1,5,0.97
7001443,CSE001443,2025-07-10T00:00:00.000Z,Account,Order status,Chime,Phone,Closed,Tier 1,iOS,US,26,0,1,2,-0.57
7001444,CSE001444,2025-05-04T00:00:00.000Z,Shipping,Subscription question,Floodlight,Phone,Closed,Tier 1,iOS,DE,21,0,1,3,-0.11
7001445,CSE001445,2025-07-02T00:00:00.000Z,Connectivity,Base station offline,Base Station,Phone,Closed,Tier 2,iOS,DE,6,1,0,5,0.81
7001446,CSE001446,2025-05-15T00:00:00.000Z,Billing,Subscription question,Floodlight,Phone,Closed,Tier 1,iOS,CA,16,1,1,5,1.0
7001447,CSE001447,2025-07-16T00:00:00.000Z,Functionality,No live stream,Doorbell,Chat,Closed,Tier 1,iOS,AU,15,0,0,5,1.0
7001448,CSE001448,2025-05-27T00:00:00.000Z,Shipping,App login issues,Camera,Chat,Closed,Tier 1,Android,CA,26,0,1,4,1.0
7001449,CSE001449,2025-05-12T00:00:00.000Z,Inquiry,Refund request,Camera,Phone,In Progress,Tier 2,iOS,DE,13,1,1,3,0.04
7001450,CSE001450,2025-07-15T00:00:00.000Z,Billing,Order status,Floodlight,Phone,Escalated,Tier 2,iOS,US,25,0,1,5,1.0
7001451,CSE001451,2025-05-10T00:00:00.000Z,Account,Subscription question,Doorbell,Chat,In Progress,Tier 2,iOS,CA,23,1,1,3,0.1
7001452,CSE001452,2025-06-14T00:00:00.000Z,Inquiry,App login issues,Camera,Phone,Closed,Tier 2,iOS,CA,13,1,1,3,-0.29
7001453,CSE001453,2025-05-07T00:00:00.000Z,Inquiry,Base station offline,Camera,Phone,Closed,Tier 1,Web,US,23,2,1,3,0.42
7001454,CSE001454,2025-05-20T00:00:00.000Z,Inquiry,Order status,Chime,Phone,Escalated,Tier 2,Android,CA,19,1,1,5,1.0
7001455,CSE001455,2025-06-13T00:00:00.000Z,Inquiry,Motion alerts delayed,Floodlight,Chat,Closed,Tier 2,iOS,UK,16,0,1,4,0.32
7001456,CSE001456,2025-06-19T00:00:00.000Z,Account,App login issues,Floodlight,Chat,Closed,Tier 1,Android,UK,19,0,1,5,1.0
7001457,CSE001457,2025-06-15T00:00:00.000Z,Account,Subscription question,Chime,Phone,In Progress,Tier 1,Web,DE,16,1,1,3,0.39
7001458,CSE001458,2025-05-19T00:00:00.000Z,Inquiry,Subscription question,Doorbell,Phone,In Progress,Tier 1,Android,CA,20,0,1,4,0.65
7001459,CSE001459,2025-06-25T00:00:00.000Z,Functionality,Refund request,Chime,Phone,Closed,Tier 1,iOS,AU,23,3,1,3,0.33
7001460,CSE001460,2025-07-03T00:00:00.000Z,Functionality,Device setup issue,Doorbell,Phone,Closed,Tier 2,Android,AU,15,0,1,3,-0.06
7001461,CSE001461,2025-07-06T00:00:00.000Z,Connectivity,Subscription question,Camera,Email,Closed,Tier 1,Web,US,25,0,1,5,1.0
7001462,CSE001462,2025-05-16T00:00:00.000Z,Inquiry,App login issues,Doorbell,Email,Closed,Tier 2,iOS,CA,13,0,1,4,0.41
7001463,CSE001463,2025-07-16T00:00:00.000Z,Connectivity,Motion alerts delayed,Chime,Phone,Closed,Tier 1,iOS,CA,23,0,0,3,-0.35
7001464,CSE001464,2025-06-06T00:00:00.000Z,Functionality,No live stream,Camera,Chat,Closed,Tier 1,Android,US,22,0,1,4,0.5
7001465,CSE001465,2025-06-08T00:00:00.000Z,Connectivity,Device setup issue,Camera,Phone,Closed,Tier 1,iOS,US,19,0,1,3,-0.22
7001466,CSE001466,2025-06-29T00:00:00.000Z,Inquiry,Camera offline,Floodlight,Email,In Progress,Tier 1,iOS,CA,9,1,1,3,0.07
7001467,CSE001467,2025-05-21T00:00:00.000Z,Inquiry,Subscription question,Base Station,Email,Closed,Tier 1,iOS,US,17,0,1,2,-0.79
7001468,CSE001468,2025-07-15T00:00:00.000Z,Shipping,Refund request,Chime,Phone,Closed,Tier 2,iOS,DE,8,1,0,1,-0.83
7001469,CSE001469,2025-07-10T00:00:00.000Z,Functionality,Camera offline,Floodlight,Phone,Closed,Tier 3,Android,DE,30,0,0,5,1.0
7001470,CSE001470,2025-07-15T00:00:00.000Z,Inquiry,Motion alerts delayed,Chime,Chat,In Progress,Tier 2,Web,CA,19,2,1,4,-0.05
7001471,CSE001471,2025-05-31T00:00:00.000Z,Inquiry,Subscription question,Doorbell,Chat,Closed,Tier 1,iOS,AU,14,0,1,5,0.85
7001472,CSE001472,2025-06-10T00:00:00.000Z,Billing,App login issues,Base Station,Phone,Closed,Tier 1,iOS,US,14,2,1,5,0.72
7001473,CSE001473,2025-06-07T00:00:00.000Z,Functionality,Device setup issue,Doorbell,Community,Escalated,Tier 1,Web,UK,24,2,1,3,0.71
7001474,CSE001474,2025-05-12T00:00:00.000Z,Inquiry,App login issues,Floodlight,Email,Escalated,Tier 1,Web,US,10,0,1,5,0.92
7001475,CSE001475,2025-06-06T00:00:00.000Z,Billing,Order status,Camera,Phone,Escalated,Tier 2,iOS,DE,25,2,1,3,0.13
7001476,CSE001476,2025-05-02T00:00:00.000Z,Inquiry,Order status,Doorbell,Chat,Escalated,Tier 1,Android,DE,23,0,1,5,0.93
7001477,CSE001477,2025-07-23T00:00:00.000Z,Billing,Camera offline,Base Station,Chat,Closed,Tier 1,iOS,AU,19,0,1,5,1.0
7001478,CSE001478,2025-05-16T00:00:00.000Z,Connectivity,Base station offline,Camera,Chat,Closed,Tier 3,Android,AU,17,1,1,5,-0.02
7001479,CSE001479,2025-06-21T00:00:00.000Z,Functionality,Device setup issue,Doorbell,Chat,Closed,Tier 1,Android,US,21,0,1,4,1.0
7001480,CSE001480,2025-05-12T00:00:00.000Z,Inquiry,Base station offline,Base Station,Phone,Escalated,Tier 1,Android,CA,9,0,1,4,1.0
7001481,CSE001481,2025-07-09T00:00:00.000Z,Connectivity,Refund request,Floodlight,Chat,In Progress,Tier 1,Web,CA,27,0,1,3,0.12
7001482,CSE001482,2025-05-01T00:00:00.000Z,Functionality,Subscription question,Floodlight,Email,Closed,Tier 1,Android,UK,10,3,1,2,-1.0
7001483,CSE001483,2025-05-06T00:00:00.000Z,Connectivity,App login issues,Chime,Chat,Escalated,Tier 3,iOS,DE,16,0,1,4,1.0
7001484,CSE001484,2025-06-04T00:00:00.000Z,Inquiry,Order status,Doorbell,Chat,Closed,Tier 1,iOS,AU,12,0,1,4,0.41
7001485,CSE001485,2025-05-09T00:00:00.000Z,Connectivity,No live stream,Chime,Community,Escalated,Tier 3,iOS,US,19,1,1,3,-0.36
7001486,CSE001486,2025-05-09T00:00:00.000Z,Account,Subscription question,Camera,Phone,Escalated,Tier 2,Web,US,14,1,1,1,-1.0
7001487,CSE001487,2025-07-29T00:00:00.000Z,Connectivity,No live stream,Floodlight,Phone,Escalated,Tier 2,Web,UK,21,0,1,5,1.0
7001488,CSE001488,2025-05-05T00:00:00.000Z,Inquiry,Camera offline,Chime,Community,Closed,Tier 1,Android,CA,22,0,1,4,0.15
7001489,CSE001489,2025-06-16T00:00:00.000Z,Inquiry,Camera offline,Doorbell,Phone,Closed,Tier 1,Android,CA,29,1,1,4,0.77
7001490,CSE001490,2025-05-03T00:00:00.000Z,Inquiry,App login issues,Chime,Chat,Closed,Tier 1,iOS,UK,15,0,1,5,1.0
7001491,CSE001491,2025-06-03T00:00:00.000Z,Shipping,Camera offline,Camera,Phone,Closed,Tier 2,iOS,CA,28,1,1,5,1.0
7001492,CSE001492,2025-06-05T00:00:00.000Z,Account,Motion alerts delayed,Floodlight,Phone,Closed,Tier 2,iOS,DE,16,0,1,4,0.61
7001493,CSE001493,2025-05-29T00:00:00.000Z,Connectivity,Subscription question,Chime,Email,Closed,Tier 1,iOS,UK,27,0,1,3,-0.35
7001494,CSE001494,2025-06-29T00:00:00.000Z,Billing,App login issues,Camera,Chat,Closed,Tier 2,iOS,CA,17,1,1,4,0.72
7001495,CSE001495,2025-07-17T00:00:00.000Z,Shipping,No live stream,Doorbell,Chat,Escalated,Tier 1,Unknown,UK,10,0,1,3,-0.35
7001496,CSE001496,2025-05-08T00:00:00.000Z,Functionality,Subscription question,Chime,Chat,Closed,Tier 2,iOS,AU,7,1,0,3,0.31
7001497,CSE001497,2025-07-29T00:00:00.000Z,Account,Refund request,Base Station,Chat,Closed,Tier 2,Web,AU,15,0,1,3,-0.22
7001498,CSE001498,2025-05-23T00:00:00.000Z,Connectivity,Refund request,Base Station,Phone,In Progress,Tier 1,iOS,US,22,0,1,4,0.6
7001499,CSE001499,2025-06-22T00:00:00.000Z,Connectivity,Base station offline,Camera,Community,Closed,Tier 2,Android,UK,6,0,1,2,-0.72
7001500,CSE001500,2025-06-23T00:00:00.000Z,Billing,No live stream,Floodlight,Phone,Closed,Tier 1,Android,UK,18,0,1,3,0.18
7001501,CSE001501,2025-05-20T00:00:00.000Z,Connectivity,Order status,Chime,Community,Closed,Tier 1,Android,US,27,0,1,4,-0.03
7001502,CSE001502,2025-07-22T00:00:00.000Z,Inquiry,Device setup issue,Doorbell,Phone,Closed,Tier 1,iOS,UK,21,0,1,1,-0.77
7001503,CSE001503,2025-07-12T00:00:00.000Z,Account,Base station offline,Base Station,Community,Closed,Tier 1,Web,AU,13,0,1,5,0.83
7001504,CSE001504,2025-07-07T00:00:00.000Z,Account,Camera offline,Base Station,Community,In Progress,Tier 1,iOS,UK,20,0,1,5,0.99
7001505,CSE001505,2025-05-06T00:00:00.000Z,Inquiry,Device setup issue,Base Station,Phone,Closed,Tier 1,Android,CA,13,0,1,4,0.73
7001506,CSE001506,2025-07-16T00:00:00.000Z,Inquiry,No live stream,Doorbell,Chat,Closed,Tier 1,Unknown,UK,16,0,1,2,-0.84
7001507,CSE001507,2025-07-06T00:00:00.000Z,Connectivity,Motion alerts delayed,Chime,Phone,Closed,Tier 3,iOS,CA,21,0,1,1,-1.0
7001508,CSE001508,2025-07-30T00:00:00.000Z,Connectivity,Order status,Camera,Phone,Closed,Tier 1,Web,UK,13,0,1,4,0.95
7001509,CSE001509,2025-06-25T00:00:00.000Z,Account,Subscription question,Camera,Email,Closed,Tier 3,Android,AU,27,0,1,5,1.0
7001510,CSE001510,2025-05-28T00:00:00.000Z,Inquiry,Order status,Doorbell,Phone,Closed,Tier 1,Android,US,25,0,1,4,0.33
7001511,CSE001511,2025-07-24T00:00:00.000Z,Inquiry,Camera offline,Floodlight,Email,In Progress,Tier 1,Web,AU,39,1,1,5,1.0
7001512,CSE001512,2025-06-18T00:00:00.000Z,Connectivity,Refund request,Doorbell,Community,Closed,Tier 1,iOS,CA,14,1,1,5,0.9
7001513,CSE001513,2025-07-13T00:00:00.000Z,Inquiry,Base station offline,Camera,Community,Closed,Tier 2,iOS,CA,3,0,1,4,0.51
7001514,CSE001514,2025-05-27T00:00:00.000Z,Functionality,Refund request,Chime,Phone,Closed,Tier 1,Web,DE,8,1,1,2,-0.32
7001515,CSE001515,2025-05-14T00:00:00.000Z,Connectivity,Motion alerts delayed,Floodlight,Phone,Closed,Tier 1,Android,AU,16,0,1,5,1.0
7001516,CSE001516,2025-05-27T00:00:00.000Z,Connectivity,Refund request,Chime,Phone,Escalated,Tier 2,Web,UK,33,1,1,4,0.49
7001517,CSE001517,2025-05-26T00:00:00.000Z,Inquiry,Base station offline,Chime,Chat,Closed,Tier 1,Android,CA,12,0,1,4,0.64
7001518,CSE001518,2025-05-14T00:00:00.000Z,Account,Camera offline,Chime,Community,Escalated,Tier 1,iOS,UK,28,0,0,4,0.82
7001519,CSE001519,2025-06-08T00:00:00.000Z,Account,App login issues,Floodlight,Chat,Closed,Tier 1,Android,CA,9,0,1,5,0.43
7001520,CSE001520,2025-07-14T00:00:00.000Z,Inquiry,Subscription question,Base Station,Phone,Closed,Tier 1,Android,UK,31,2,1,4,0.34
7001521,CSE001521,2025-07-25T00:00:00.000Z,Billing,Subscription question,Doorbell,Phone,Closed,Tier 3,Unknown,AU,12,0,1,1,-0.72
7001522,CSE001522,2025-07-03T00:00:00.000Z,Inquiry,Device setup issue,Base Station,Chat,Closed,Tier 1,Unknown,UK,17,0,1,5,1.0
7001523,CSE001523,2025-07-11T00:00:00.000Z,Connectivity,No live stream,Floodlight,Chat,Closed,Tier 1,Web,US,22,1,1,4,0.2
7001524,CSE001524,2025-05-13T00:00:00.000Z,Inquiry,Refund request,Doorbell,Phone,In Progress,Tier 1,iOS,UK,24,0,1,5,0.88
7001525,CSE001525,2025-05-21T00:00:00.000Z,Functionality,Camera offline,Doorbell,Phone,Closed,Tier 1,Android,DE,10,0,1,3,-0.11
7001526,CSE001526,2025-07-01T00:00:00.000Z,Inquiry,Motion alerts delayed,Chime,Chat,Closed,Tier 1,Unknown,AU,20,1,1,5,1.0
7001527,CSE001527,2025-07-14T00:00:00.000Z,Functionality,Base station offline,Base Station,Community,Closed,Tier 2,Android,UK,11,1,0,5,0.67
7001528,CSE001528,2025-06-30T00:00:00.000Z,Billing,Refund request,Floodlight,Phone,Closed,Tier 1,iOS,US,9,1,1,3,0.1
7001529,CSE001529,2025-06-14T00:00:00.000Z,Account,Refund request,Chime,Phone,Closed,Tier 1,iOS,US,30,2,1,5,1.0
7001530,CSE001530,2025-05-03T00:00:00.000Z,Inquiry,Motion alerts delayed,Chime,Email,Closed,Tier 1,iOS,US,26,0,1,2,-1.0
7001531,CSE001531,2025-07-14T00:00:00.000Z,Connectivity,Device setup issue,Floodlight,Phone,Closed,Tier 2,Android,UK,23,0,0,5,1.0
7001532,CSE001532,2025-07-29T00:00:00.000Z,Connectivity,Order status,Camera,Chat,Escalated,Tier 1,Android,AU,25,0,1,2,-0.62
7001533,CSE001533,2025-07-27T00:00:00.000Z,Billing,Motion alerts delayed,Doorbell,Community,Closed,Tier 2,Web,DE,16,0,0,4,0.85
7001534,CSE001534,2025-06-28T00:00:00.000Z,Functionality,No live stream,Doorbell,Phone,In Progress,Tier 1,Android,CA,18,0,1,4,0.63
7001535,CSE001535,2025-05-31T00:00:00.000Z,Inquiry,Device setup issue,Doorbell,Phone,Closed,Tier 1,Android,UK,12,0,1,5,1.0
7001536,CSE001536,2025-05-12T00:00:00.000Z,Inquiry,App login issues,Doorbell,Email,Escalated,Tier 1,Android,CA,21,0,0,4,0.77
7001537,CSE001537,2025-07-22T00:00:00.000Z,Connectivity,Base station offline,Camera,Email,Closed,Tier 1,Web,US,26,1,1,4,0.54
7001538,CSE001538,2025-07-13T00:00:00.000Z,Functionality,Camera offline,Base Station,Community,Closed,Tier 1,Android,CA,27,1,0,4,-0.15
7001539,CSE001539,2025-05-26T00:00:00.000Z,Billing,Device setup issue,Floodlight,Phone,Closed,Tier 1,iOS,CA,14,0,1,1,-0.33
7001540,CSE001540,2025-05-16T00:00:00.000Z,Inquiry,Subscription question,Doorbell,Email,Closed,Tier 2,Android,CA,19,0,1,5,0.92
7001541,CSE001541,2025-05-30T00:00:00.000Z,Inquiry,App login issues,Doorbell,Phone,Escalated,Tier 1,Unknown,DE,14,0,1,3,-0.05
7001542,CSE001542,2025-06-29T00:00:00.000Z,Connectivity,App login issues,Chime,Phone,Closed,Tier 1,iOS,AU,30,0,0,5,0.77
7001543,CSE001543,2025-05-08T00:00:00.000Z,Functionality,App login issues,Doorbell,Chat,Closed,Tier 3,iOS,AU,25,0,1,4,0.67
7001544,CSE001544,2025-07-10T00:00:00.000Z,Inquiry,Order status,Base Station,Chat,Closed,Tier 1,Android,US,28,1,1,1,-1.0
7001545,CSE001545,2025-05-14T00:00:00.000Z,Account,No live stream,Camera,Phone,Closed,Tier 1,Android,UK,8,0,1,4,0.29
7001546,CSE001546,2025-07-12T00:00:00.000Z,Functionality,Device setup issue,Floodlight,Chat,Closed,Tier 1,Android,CA,30,1,1,3,0.15
7001547,CSE001547,2025-06-15T00:00:00.000Z,Functionality,Camera offline,Base Station,Community,Closed,Tier 2,Android,CA,20,0,1,2,-1.0
7001548,CSE001548,2025-07-04T00:00:00.000Z,Inquiry,Base station offline,Floodlight,Phone,Closed,Tier 1,Android,DE,19,1,1,3,-0.04
7001549,CSE001549,2025-06-22T00:00:00.000Z,Inquiry,Motion alerts delayed,Base Station,Phone,Closed,Tier 1,Android,AU,16,0,1,5,0.77
7001550,CSE001550,2025-05-09T00:00:00.000Z,Inquiry,Motion alerts delayed,Chime,Community,Closed,Tier 1,Android,AU,20,3,1,3,-0.22
7001551,CSE001551,2025-05-25T00:00:00.000Z,Inquiry,Base station offline,Doorbell,Chat,Closed,Tier 1,iOS,UK,18,0,1,5,0.58
7001552,CSE001552,2025-06-02T00:00:00.000Z,Connectivity,Order status,Chime,Chat,Closed,Tier 2,iOS,US,17,0,1,4,-0.51
7001553,CSE001553,2025-05-29T00:00:00.000Z,Functionality,Device setup issue,Doorbell,Email,Closed,Tier 1,Android,CA,26,0,1,5,1.0
7001554,CSE001554,2025-07-26T00:00:00.000Z,Inquiry,Subscription question,Camera,Chat,Closed,Tier 1,iOS,CA,16,1,0,4,1.0
7001555,CSE001555,2025-05-29T00:00:00.000Z,Account,Device setup issue,Base Station,Community,Closed,Tier 1,iOS,AU,25,0,1,3,0.77
7001556,CSE001556,2025-07-05T00:00:00.000Z,Connectivity,Device setup issue,Base Station,Email,Escalated,Tier 1,iOS,US,6,0,1,4,0.37
7001557,CSE001557,2025-07-21T00:00:00.000Z,Connectivity,Subscription question,Camera,Community,Closed,Tier 2,iOS,AU,12,0,1,4,0.44
7001558,CSE001558,2025-05-01T00:00:00.000Z,Account,Subscription question,Camera,Email,In Progress,Tier 1,Android,US,19,0,1,4,-0.07
7001559,CSE001559,2025-05-01T00:00:00.000Z,Connectivity,Device setup issue,Doorbell,Chat,Closed,Tier 1,iOS,DE,9,0,0,5,0.67
7001560,CSE001560,2025-07-15T00:00:00.000Z,Account,Subscription question,Floodlight,Phone,Escalated,Tier 1,iOS,DE,17,0,1,4,0.6
7001561,CSE001561,2025-06-11T00:00:00.000Z,Inquiry,Subscription question,Base Station,Phone,Closed,Tier 1,iOS,US,6,0,1,3,0.19
7001562,CSE001562,2025-06-12T00:00:00.000Z,Inquiry,Base station offline,Floodlight,Phone,Closed,Tier 1,iOS,UK,7,0,1,4,0.87
7001563,CSE001563,2025-05-24T00:00:00.000Z,Inquiry,No live stream,Chime,Community,Closed,Tier 1,iOS,AU,32,1,1,3,-0.04
